Date,Open,High,Low,Close,Volume,Pips,Percent
08 Oct 2008 16:00,1.73018,1.73941,1.70606,1.70935,37230,-208.3,-1.2039
09 Oct 2008 16:00,1.70903,1.71765,1.67853,1.70199,65680,-70.4,-0.4119
10 Oct 2008 16:00,1.70199,1.70199,1.70199,1.70199,4,0.0,0.0
11 Oct 2008 16:00,1.70395,1.71778,1.7037,1.71392,1069,99.7,0.5851
12 Oct 2008 16:00,1.71394,1.74405,1.68625,1.73386,71216,199.2,1.1622
13 Oct 2008 16:00,1.73386,1.7629,1.73325,1.73925,63983,53.9,0.3109
14 Oct 2008 16:00,1.73925,1.7601,1.72644,1.72658,70994,-126.7,-0.7285
15 Oct 2008 16:00,1.72658,1.73516,1.71324,1.7302,96766,36.2,0.2097
16 Oct 2008 16:00,1.7302,1.73815,1.7222,1.72735,58074,-28.5,-0.1647
17 Oct 2008 16:00,1.7271,1.7281,1.7271,1.7277,4,6.0,0.0347
18 Oct 2008 16:00,1.7279,1.732,1.7277,1.72951,455,16.1,0.0932
19 Oct 2008 16:00,1.73175,1.75169,1.7104,1.71473,88867,-170.2,-0.9828
20 Oct 2008 16:00,1.71473,1.71954,1.66505,1.67029,87230,-444.4,-2.5917
21 Oct 2008 16:00,1.67029,1.67257,1.61344,1.62604,133000,-442.5,-2.6492
22 Oct 2008 16:00,1.62604,1.63437,1.60405,1.62261,115474,-34.3,-0.2109
23 Oct 2008 16:00,1.62262,1.63238,1.52624,1.58983,116573,-327.9,-2.0208
24 Oct 2008 16:00,1.58933,1.58933,1.58933,1.58933,1,0.0,0.0
25 Oct 2008 16:00,1.59026,1.59027,1.57995,1.58075,1142,-95.1,-0.598
26 Oct 2008 16:00,1.58075,1.58694,1.52765,1.55465,53235,-261.0,-1.6511
27 Oct 2008 16:00,1.55455,1.59519,1.53968,1.59015,89584,356.0,2.2901
28 Oct 2008 16:00,1.59015,1.64724,1.5867,1.63677,107478,466.2,2.9318
29 Oct 2008 16:00,1.63816,1.66669,1.62106,1.64464,93856,64.8,0.3956
30 Oct 2008 16:00,1.64464,1.64597,1.60033,1.6067,91671,-379.4,-2.3069
31 Oct 2008 16:00,1.60675,1.60675,1.60675,1.60675,1,0.0,0.0
01 Nov 2008 16:00,1.60629,1.61154,1.60618,1.6072,1407,9.1,0.0567
02 Nov 2008 16:00,1.6072,1.6395,1.57795,1.58169,83713,-255.1,-1.5872
03 Nov 2008 16:00,1.58169,1.6107,1.55986,1.59525,70555,135.6,0.8573
04 Nov 2008 16:00,1.59525,1.61951,1.57454,1.58995,92624,-53.0,-0.3322
05 Nov 2008 16:00,1.58995,1.60346,1.55598,1.56225,98928,-277.0,-1.7422
06 Nov 2008 16:00,1.56225,1.58753,1.55315,1.56361,73041,13.6,0.0871
08 Nov 2008 16:00,1.5639,1.5809,1.5639,1.5807,301,168.0,1.0742
09 Nov 2008 16:00,1.58078,1.5879,1.55732,1.56028,54944,-205.0,-1.2968
10 Nov 2008 16:00,1.56028,1.57005,1.53593,1.53833,52577,-219.5,-1.4068
11 Nov 2008 16:00,1.53833,1.54818,1.48875,1.49605,79019,-422.8,-2.7484
12 Nov 2008 16:00,1.49605,1.4992,1.45562,1.48353,110006,-125.2,-0.8369
13 Nov 2008 16:00,1.48245,1.49584,1.46505,1.4728,125709,-96.5,-0.6509
15 Nov 2008 16:00,1.47112,1.47194,1.4632,1.46365,368,-74.7,-0.5078
16 Nov 2008 16:00,1.4635,1.50817,1.46345,1.49863,82991,351.3,2.4004
17 Nov 2008 16:00,1.49853,1.50891,1.48972,1.4952,90702,-33.3,-0.2222
18 Nov 2008 16:00,1.4952,1.52475,1.49003,1.4947,74368,-5.0,-0.0334
19 Nov 2008 16:00,1.4948,1.4993,1.47059,1.47226,95778,-225.4,-1.5079
20 Nov 2008 16:00,1.47225,1.50609,1.47068,1.4921,106094,198.5,1.3483
22 Nov 2008 16:00,1.49354,1.49354,1.49006,1.49157,737,-19.7,-0.1319
23 Nov 2008 16:00,1.49157,1.51838,1.48374,1.51798,102839,264.1,1.7706
24 Nov 2008 16:00,1.51798,1.55338,1.49808,1.54677,91393,287.9,1.8966
25 Nov 2008 16:00,1.5469,1.54789,1.51745,1.53208,100231,-148.2,-0.958
26 Nov 2008 16:00,1.532,1.55102,1.5309,1.53999,59894,79.9,0.5215
27 Nov 2008 16:00,1.5401,1.54474,1.52572,1.53648,98804,-36.2,-0.235
28 Nov 2008 16:00,1.53648,1.53648,1.53648,1.53648,1,0.0,0.0
29 Nov 2008 16:00,1.53731,1.53803,1.53593,1.53593,157,-13.8,-0.0898
30 Nov 2008 16:00,1.53593,1.5396,1.48048,1.48823,89815,-477.0,-3.1056
