Date,Open,High,Low,Close,Volume,Pips,Percent
07 Sep 2008 16:00,1.433,1.44285,1.40536,1.41286,52213,-201.4,-1.4054
08 Sep 2008 16:00,1.41286,1.42259,1.40464,1.41313,56533,2.7,0.0191
09 Sep 2008 16:00,1.41313,1.41786,1.39886,1.39977,53137,-133.6,-0.9454
10 Sep 2008 16:00,1.39977,1.39997,1.38823,1.39964,54817,-1.3,-0.0093
11 Sep 2008 16:00,1.39964,1.42276,1.39727,1.4221,48171,224.6,1.6047
12 Sep 2008 16:00,1.42235,1.42235,1.42235,1.42235,2,0.0,0.0
13 Sep 2008 16:00,1.42585,1.43431,1.4248,1.43425,3110,84.0,0.5891
14 Sep 2008 16:00,1.43395,1.44795,1.40844,1.42409,70805,-98.6,-0.6876
15 Sep 2008 16:00,1.42409,1.43084,1.4069,1.41297,63039,-111.2,-0.7808
16 Sep 2008 16:00,1.41285,1.43836,1.40743,1.43251,63333,196.6,1.3915
17 Sep 2008 16:00,1.43251,1.4541,1.42773,1.43479,63436,22.8,0.1592
18 Sep 2008 16:00,1.43479,1.44932,1.4151,1.44623,57102,114.4,0.7973
19 Sep 2008 16:00,1.44612,1.44612,1.44612,1.44612,2,0.0,0.0
20 Sep 2008 16:00,1.44685,1.44956,1.4459,1.44805,578,12.0,0.0829
21 Sep 2008 16:00,1.44805,1.48658,1.44345,1.47753,55133,294.8,2.0358
22 Sep 2008 16:00,1.47753,1.48248,1.46221,1.46477,57130,-127.6,-0.8636
23 Sep 2008 16:00,1.46477,1.47458,1.46101,1.46205,50955,-27.2,-0.1857
24 Sep 2008 16:00,1.46205,1.47676,1.45607,1.46083,55961,-12.2,-0.0834
25 Sep 2008 16:00,1.46083,1.46782,1.45533,1.46071,49044,-1.2,-0.0082
27 Sep 2008 16:00,1.46027,1.46305,1.45487,1.45507,734,-52.0,-0.3561
28 Sep 2008 16:00,1.45512,1.45703,1.43026,1.44297,58943,-121.5,-0.835
29 Sep 2008 16:00,1.44297,1.44327,1.4009,1.40909,57038,-338.8,-2.3479
30 Sep 2008 16:00,1.40909,1.41734,1.39742,1.40077,59481,-83.2,-0.5905
01 Oct 2008 16:00,1.40077,1.40312,1.37467,1.38191,66303,-188.6,-1.3464
02 Oct 2008 16:00,1.38191,1.3907,1.37007,1.3768,66288,-51.1,-0.3698
03 Oct 2008 16:00,1.37695,1.37695,1.37695,1.37695,1,0.0,0.0
04 Oct 2008 16:00,1.37645,1.37645,1.3607,1.3669,2356,-95.5,-0.6938
05 Oct 2008 16:00,1.36665,1.37039,1.34421,1.34975,67755,-169.0,-1.2366
06 Oct 2008 16:00,1.34975,1.3741,1.34788,1.35874,69716,89.9,0.666
07 Oct 2008 16:00,1.35874,1.37547,1.3543,1.36515,77257,64.1,0.4718
08 Oct 2008 16:00,1.36515,1.37839,1.35794,1.36029,65146,-48.6,-0.356
09 Oct 2008 16:00,1.36049,1.36493,1.32541,1.33977,76636,-207.2,-1.523
10 Oct 2008 16:00,1.33977,1.33977,1.33923,1.33923,6,-5.4,-0.0403
11 Oct 2008 16:00,1.34088,1.35895,1.34088,1.35705,2037,161.7,1.2059
12 Oct 2008 16:00,1.35696,1.36821,1.34565,1.35818,69110,12.2,0.0899
13 Oct 2008 16:00,1.35818,1.37686,1.35737,1.36174,82913,35.6,0.2621
14 Oct 2008 16:00,1.36174,1.36876,1.3483,1.34977,82789,-119.7,-0.879
15 Oct 2008 16:00,1.34977,1.35391,1.33439,1.34543,87211,-43.4,-0.3215
16 Oct 2008 16:00,1.34543,1.35167,1.33865,1.34033,110190,-51.0,-0.3791
18 Oct 2008 16:00,1.33983,1.34245,1.33893,1.3421,383,22.7,0.1694
19 Oct 2008 16:00,1.34238,1.35291,1.32876,1.33425,97195,-81.3,-0.6056
20 Oct 2008 16:00,1.33425,1.33575,1.30507,1.30618,102697,-280.7,-2.1038
21 Oct 2008 16:00,1.30618,1.30765,1.27421,1.28546,142841,-207.2,-1.5863
22 Oct 2008 16:00,1.28575,1.29352,1.27277,1.29329,149917,75.4,0.5864
23 Oct 2008 16:00,1.29327,1.30032,1.24962,1.2616,182742,-316.7,-2.4488
25 Oct 2008 16:00,1.26087,1.26095,1.25535,1.25535,548,-55.2,-0.4378
26 Oct 2008 16:00,1.25525,1.26853,1.2334,1.24929,104315,-59.6,-0.4748
27 Oct 2008 16:00,1.24929,1.27436,1.23288,1.26809,133631,188.0,1.5049
28 Oct 2008 16:00,1.26791,1.29915,1.26245,1.29589,175574,279.8,2.2068
29 Oct 2008 16:00,1.29634,1.32957,1.28041,1.29129,160929,-50.5,-0.3896
30 Oct 2008 16:00,1.29129,1.29201,1.26656,1.27163,152674,-196.6,-1.5225
01 Nov 2008 16:00,1.27142,1.27819,1.27142,1.27429,918,28.7,0.2257
02 Nov 2008 16:00,1.27434,1.28968,1.25951,1.26421,96488,-101.3,-0.7949
03 Nov 2008 16:00,1.26421,1.30472,1.2526,1.29795,120004,337.4,2.6689
04 Nov 2008 16:00,1.298,1.31156,1.27921,1.29542,135355,-25.8,-0.1988
05 Nov 2008 16:00,1.29542,1.29552,1.26792,1.27144,131053,-239.8,-1.8511
06 Nov 2008 16:00,1.27129,1.28504,1.26516,1.27134,115625,0.5,0.0039
07 Nov 2008 16:00,1.27109,1.2711,1.27109,1.2711,2,0.1,0.0008
08 Nov 2008 16:00,1.2714,1.28175,1.27065,1.2811,679,97.0,0.7629
09 Nov 2008 16:00,1.28125,1.29266,1.27179,1.27498,114612,-62.7,-0.4894
10 Nov 2008 16:00,1.27498,1.27997,1.25067,1.2522,108687,-227.8,-1.7867
11 Nov 2008 16:00,1.2522,1.26311,1.24645,1.25045,129339,-17.5,-0.1398
12 Nov 2008 16:00,1.25045,1.28555,1.23878,1.27675,167741,263.0,2.1032
13 Nov 2008 16:00,1.27675,1.28292,1.25674,1.25997,160998,-167.8,-1.3143
15 Nov 2008 16:00,1.25901,1.25937,1.25305,1.25311,1291,-59.0,-0.4686
16 Nov 2008 16:00,1.25316,1.27418,1.2511,1.26498,119564,118.2,0.9432
17 Nov 2008 16:00,1.26498,1.27002,1.25665,1.26173,114657,-32.5,-0.2569
18 Nov 2008 16:00,1.26171,1.28141,1.24827,1.24879,123038,-129.2,-1.024
19 Nov 2008 16:00,1.24874,1.25931,1.24313,1.24522,127664,-35.2,-0.2819
20 Nov 2008 16:00,1.24522,1.26375,1.24202,1.25823,122467,130.1,1.0448
22 Nov 2008 16:00,1.25773,1.25923,1.25648,1.25858,603,8.5,0.0676
23 Nov 2008 16:00,1.25858,1.29561,1.25642,1.2956,124579,370.2,2.9414
24 Nov 2008 16:00,1.29542,1.30814,1.28038,1.30635,120577,109.3,0.8437
25 Nov 2008 16:00,1.30663,1.30696,1.28181,1.28782,116095,-188.1,-1.4396
26 Nov 2008 16:00,1.28782,1.2968,1.28594,1.29027,81362,24.5,0.1902
27 Nov 2008 16:00,1.29035,1.29558,1.26455,1.26859,100966,-217.6,-1.6864
28 Nov 2008 16:00,1.26859,1.26859,1.26859,1.26859,1,0.0,0.0
29 Nov 2008 16:00,1.26809,1.27165,1.26809,1.27105,203,29.6,0.2334
30 Nov 2008 16:00,1.27105,1.27143,1.2582,1.26089,98387,-101.6,-0.7993
01 Dec 2008 16:00,1.261,1.27662,1.25618,1.27131,113621,103.1,0.8176
02 Dec 2008 16:00,1.27084,1.27412,1.26016,1.27146,120548,6.2,0.0488
03 Dec 2008 16:00,1.27148,1.28482,1.2549,1.27756,107643,60.8,0.4782
04 Dec 2008 16:00,1.27757,1.2806,1.26271,1.27112,128334,-64.5,-0.5049
